"object_id0","Col","Lin","c_AWetric","c_AWMetric","c_CAMetric","c_EDMetric","c_LSMetric","c_MPetric","c_MPetri_1","c_MPMetric","c_MSMetric","c_PDMetric","c_PentLand","c_PSMetric","c_PSetric","deci_class","padrao"
"C17L12",17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C17L13",17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C17L14",17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C17L15",17,15,0,0,0,0,0,0,0,NA,0,0,0,0,NA,1,"floresta"
"C17L16",17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C17L17",17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C17L18",17,18,0.0253241,0.01055003,202.8696,1.238565,0.3493929,0.01051968,3.810989,67.62319,1.615727,0.03,0.02028696,82.37149,55.70222,3,"linear"
"C17L19",17,19,0.1001305,0.01308566,779.721,5.257616,1.483146,0.01399812,17.60885,55.69436,1.419271,0.14,0.0779721,176.202,98.13458,1,"difuso"
"C17L20",17,20,0.001296694,0.001226138,10.3923,0.1348306,0.038035,0.01297408,1.247745,10.3923,1.179852,0.01,0.00103923,0,0,1,"difuso"
"C17L21",17,21,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C17L22",17,22,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,"floresta"
"C17L23",17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C17L24",17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C17L25",17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C17L26",17,26,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"floresta"
"C17L27",17,27,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"floresta"
"C17L28",17,28,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,"floresta"
"C17L29",17,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C17L30",17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C17L31",17,31,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,"floresta"
"C18L00",18,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,"floresta"
"C18L01",18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C18L02",18,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,"floresta"
"C18L03",18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C18L04",18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C18L05",18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C18L06",18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C18L07",18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C18L08",18,8,0.001709807,NA,13.5756,0.2036834,0.05745802,0.02170389,2.534239,6.7878,1.172476,0.02,0.00135756,76.84964,5.2164,1,"difuso"
"C18L09",18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C18L10",18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C18L11",18,11,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"floresta"
"C18L12",18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C18L13",18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C18L14",18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C18L15",18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C18L16",18,16,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"floresta"
"C18L17",18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C18L18",18,18,0.007791648,0.002491147,60.88916,0.7515058,0.2119959,0.01682241,5.074597,15.22229,1.356366,0.04,0.006088916,82.27103,12.52353,1,"difuso"
"C18L19",18,19,0.1128703,0.01344364,864.7202,5.969506,1.683967,0.02936598,24.43477,45.51159,1.423314,0.19,0.08647202,285.4126,129.8958,1,"difuso"
"C18L20",18,20,0.003607961,0.003883844,28.90351,0.2560893,0.07224145,0.008860145,1.248278,28.90351,1.343727,0.01,NA,0,0,1,"difuso"
"C18L21",18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C18L22",18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C18L23",18,23,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"floresta"
"C18L24",18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C18L25",18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C18L26",18,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C18L27",18,27,0.02336974,0.02430344,193.7571,0.6189332,0.1745978,0.003194376,1.206136,193.7571,NA,0.01,0.01937571,1.2e-14,2.3e-14,2,"geometrico"
"C18L28",18,28,0.03068677,0.03661953,250.8959,0.8195414,0.2311884,0.00326646,1.223088,250.8959,1.459551,0.01,0.02508959,0,0,2,"geometrico"
"C18L29",18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C18L30",18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C18L31",18,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C19L00",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C19L01",19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C19L02",19,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,"floresta"
"C19L03",19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C19L04",19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C19L05",19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C19L06",19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C19L07",19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C19L08",19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C19L09",19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C19L10",19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C19L11",19,11,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,"floresta"
"C19L12",19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C19L13",19,13,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C19L14",19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C19L15",19,15,0,0,0,NA,0,0,0,NA,0,0,0,0,0,1,"floresta"
"C19L16",19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C19L17",19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C19L18",19,18,0.009967001,0.005695691,79.97116,0.5862597,0.1653808,0.01001378,2.510673,39.98558,1.395443,0.02,0.007997116,69.95842,27.97328,1,"difuso"
"C19L19",19,19,0.0996966,0.08592151,755.97,4.001986,1.128939,0.03865412,3.974334,251.99,2.202436,0.03,0.075597,111.9639,282.1379,2,"geometrico"
"C19L20",19,20,0.01844453,0.00239922,NA,1.410427,0.3978742,0.01434796,10.00643,18.52571,1.219034,0.08,0.01482057,70.89669,13.13412,1,"difuso"
"C19L21",19,21,0.006646343,0.006883199,54.1161,0.3316897,0.09356794,0.006129224,1.228164,54.1161,1.271932,0.01,0.00541161,0,0,1,"difuso"
"C19L22",19,22,0.04996718,0.02744385,414.4932,1.112255,0.3137615,NA,2.441651,207.2466,1.254461,0.02,0.04144932,91.83147,190.3176,2,"geometrico"
"C19L23",19,23,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,"floresta"
"C19L24",19,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C19L25",19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C19L26",19,26,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C19L27",19,27,0.04245254,0.04739233,351.5589,0.8960123,0.2527604,0.002548683,1.207551,351.5589,1.348062,0.01,0.03515589,1.3e-14,4.7e-14,2,"geometrico"
"C19L28",19,28,0.2236169,0.08385911,NA,2.103147,0.5932869,0.05018442,3.872324,628.7307,1.191466,0.03,0.1886192,141.3175,888.5066,2,"geometrico"
"C19L29",19,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C19L30",19,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C19L31",19,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C20L00",20,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C20L01",20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C20L02",20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C20L03",20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C20L04",20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C20L05",20,5,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C20L06",20,6,0.000862714,0.000790839,6.891201,0.1067936,NA,0.0154971,1.251906,6.891201,1.147606,0.01,0.00068912,0,NA,1,"difuso"
"C20L07",20,7,0.006279485,0.0025022,49.3714,0.5912524,0.1667892,0.01270103,3.779454,16.45713,1.348615,0.03,0.00493714,61.34459,10.09556,1,"difuso"
"C20L08",20,8,0,0,0,0,0,0,0,NA,0,0,0,0,NA,1,"floresta"
"C20L09",20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C20L10",20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C20L11",20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C20L12",20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C20L13",20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C20L14",20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C20L15",20,15,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,"floresta"
"C20L16",20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C20L17",20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C20L18",20,18,0.02086192,0.00822451,162.5411,1.280951,0.3613496,0.01322085,5.029506,40.63526,1.401222,0.04,0.01625411,128.1404,52.07017,1,"difuso"
"C20L19",20,19,0.08071637,0.006996479,650.9894,3.966949,1.119056,0.01389727,17.64402,46.49924,1.377233,0.14,0.06509894,173.075,80.47854,1,"difuso"
"C20L20",20,20,0.009024615,0.005265909,71.75887,0.6209173,0.1751575,0.008688412,2.514727,35.87943,1.462228,0.02,0.007175887,12.47167,4.474765,1,"difuso"
"C20L21",20,21,0.07680488,0.04127391,591.9725,3.026493,0.8537578,0.01101939,5.059687,147.9931,1.686248,0.04,0.05919725,143.7652,212.7626,3,"linear"
"C20L22",20,22,0.01408128,0.008197887,114.144,0.5590894,0.1577162,0.05476348,2.614052,57.072,1.282592,0.02,0.0114144,99.74453,56.9262,1,"difuso"
"C20L23",20,23,0.1389628,0.03622855,1138.337,2.771799,0.7819101,0.05181094,6.512206,227.6674,1.318669,0.05,0.1138337,122.8436,279.675,2,"geometrico"
"C20L24",20,24,0.0489871,0.06270611,399.6422,1.111934,0.3136709,0.002782325,1.225774,399.6422,1.569056,0.01,0.03996422,1.2e-14,4.7e-14,2,"geometrico"
"C20L25",20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C20L26",20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C20L27",20,27,0.09308253,0.05839117,767.611,1.509414,0.4257979,0.05335171,2.593192,383.8055,1.324914,0.02,0.0767611,99.96201,383.6597,2,"geometrico"
"C20L28",20,28,0.3047575,0.533079,2458.322,3.811335,1.075158,0.001550381,1.239697,2458.322,2.168467,0.01,0.2458322,0,0,2,"geometrico"
"C20L29",20,29,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C20L30",20,30,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,"floresta"
"C20L31",20,31,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,"floresta"
"C21L00",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C21L01",21,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,"floresta"
"C21L02",21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C21L03",21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C21L04",21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C21L05",21,5,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,"floresta"
"C21L06",21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C21L07",21,7,0.001019676,0.000946617,8.156514,0.1174971,0.03314532,0.01440531,1.250137,8.156514,1.160566,0.01,0.000815651,0,0,1,"difuso"
"C21L08",21,8,0.00120767,0.000595666,9.533886,0.1680004,0.04739203,0.03364221,2.594095,4.766943,1.238686,0.02,0.000953389,85.55287,4.078257,1,"difuso"
"C21L09",21,9,0.0110187,0.001888061,88.3629,0.9142985,0.2579188,0.02749972,7.627295,14.72715,1.225237,0.06,0.00883629,75.98234,11.19003,1,"difuso"
"C21L10",21,10,0.000968766,0.000819095,7.8651,0.1035349,0.02920666,0.01316384,1.231728,7.8651,1.041429,0.01,0.00078651,0,0,1,"difuso"
"C21L11",21,11,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,"floresta"
"C21L12",21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C21L13",21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C21L14",21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C21L15",21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C21L16",21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C21L17",21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C21L18",21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C21L19",21,19,0.03334846,0.002766825,262.386,2.895225,0.816728,NA,18.98104,17.4924,1.337313,0.15,0.0262386,95.88769,16.77306,1,"difuso"
"C21L20",21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C21L21",21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C21L22",21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C21L23",21,23,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"floresta"
"C21L24",21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C21L25",21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C21L26",21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C21L27",21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C21L28",21,28,0.1197095,0.1152689,1021.602,1.278427,0.3606377,0.001251395,1.171782,1021.602,1.128315,0.01,0.1021602,0,0,2,"geometrico"
"C21L29",21,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C21L30",21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C21L31",21,31,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C22L00",22,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,"floresta"
"C22L01",22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C22L02",22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C22L03",22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C22L04",22,4,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,"floresta"
"C22L05",22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C22L06",22,6,0.003597885,0.001861279,28.6659,0.3372637,0.09514034,0.01249262,2.508893,14.33295,NA,0.02,0.00286659,39.81351,5.70645,1,"difuso"
"C22L07",22,7,0.000279268,0.000228013,2.2194,0.05425584,NA,0.02444618,1.258306,2.2194,1.027363,0.01,0.00022194,1.6e-14,0,1,"difuso"
"C22L08",22,8,0,0,0,0,0,0,0,0,NA,0,0,0,NA,1,"floresta"
"C22L09",22,9,0.0160113,0.02138634,127.7532,0.670742,0.1892128,0.005250295,1.253299,127.7532,1.674035,0.01,0.01277532,0,0,3,"linear"
"C22L10",22,10,0.02917427,0.01377399,231.5718,1.34831,0.3803512,0.009500003,3.752311,77.1906,1.460565,0.03,0.02315718,86.69395,66.91958,1,"difuso"
"C22L11",22,11,0.003454016,0.000610035,27.8397,NA,0.1142967,0.03436921,6.370956,5.56794,1.100354,NA,0.00278397,86.66375,4.825386,1,"difuso"
"C22L12",22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C22L13",22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C22L14",22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C22L15",22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C22L16",22,16,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"floresta"
"C22L17",22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C22L18",22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C22L19",22,19,0.05452869,0.004567026,434.6171,3.139735,0.8857029,0.02866013,19.17645,28.97448,1.286095,0.15,0.04346171,148.8493,43.12831,1,"difuso"
"C22L20",22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C22L21",22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C22L22",22,22,0.1839584,0.2366723,1525.165,2.148295,0.6060228,0.001408565,1.206154,1525.165,1.551781,NA,0.1525165,1.2e-14,1.86e-13,2,"geometrico"
"C22L23",22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C22L24",22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C22L25",22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C22L26",22,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C22L27",22,27,NA,0,0,0,NA,0,0,0,0,0,0,0,0,1,"floresta"
"C22L28",22,28,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"floresta"
"C22L29",22,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C22L30",22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C22L31",22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C23L00",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C23L01",23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C23L02",23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C23L03",23,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"floresta"
"C23L04",23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C23L05",23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C23L06",23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C23L07",23,7,0.000279268,0.000228013,2.2194,0.05425584,0.01530529,0.02444618,1.258306,2.2194,1.027363,0.01,0.00022194,1.6e-14,0,1,"difuso"
"C23L08",23,8,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,"floresta"
"C23L09",23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C23L10",23,10,0.02567805,0.005470084,205.8716,1.221727,0.3446429,0.04191414,7.814873,34.31193,1.325221,0.06,0.02058716,184.0692,63.15769,1,"difuso"
"C23L11",23,11,0.01040176,0.003228731,81.93507,0.8779159,0.2476555,0.01369494,5.065732,20.48377,1.403077,0.04,0.008193507,78.4909,16.07789,1,"difuso"
"C23L12",23,12,0.015553,0.002089739,127.0652,1.114476,0.3143877,0.02003302,NA,18.15218,1.319183,0.07,0.01270652,106.4884,19.32996,1,"difuso"
"C23L13",23,13,0.02070589,0.02700157,166.4104,0.7419997,0.2093142,NA,1.244267,NA,1.622589,0.01,0.01664104,1.4e-14,NA,3,"linear"
"C23L14",23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C23L15",23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C23L16",23,16,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,"floresta"
"C23L17",23,17,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,"floresta"
"C23L18",23,18,0.01156263,0.002988775,90.24228,1.087222,0.3066995,0.01988511,6.444617,18.04846,1.509675,0.05,NA,72.58231,13.09999,1,"difuso"
"C23L19",23,19,0.02570368,0.003138029,205.7669,1.867542,0.5268239,0.01638577,11.42791,22.86299,1.36239,0.09,0.02057669,81.39539,18.60942,1,"difuso"
"C23L20",23,20,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,"floresta"
"C23L21",23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C23L22",23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C23L23",23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C23L24",23,24,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"floresta"
"C23L25",23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C23L26",23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C23L27",23,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C23L28",23,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C23L29",23,29,0.006775379,0.003331602,55.00674,0.4492593,0.1267337,0.008869195,2.475453,27.50337,1.240845,0.02,0.005500674,33.08747,9.100169,1,"difuso"
"C23L30",23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C23L31",23,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C24L00",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C24L01",24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C24L02",24,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,"floresta"
"C24L03",24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C24L04",24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C24L05",24,5,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,"floresta"
"C24L06",24,6,0.001480813,0.001337785,11.9886,0.1369642,0.03863688,0.01142453,1.235184,11.9886,1.115881,NA,0.00119886,1.2e-14,1e-15,1,"difuso"
"C24L07",24,7,0.00204856,0.001009491,16.2399,0.247742,0.06988673,0.01597607,2.526301,8.11995,1.239327,0.02,0.00162399,30.67075,2.49045,1,"difuso"
"C24L08",24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C24L09",24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C24L10",24,10,0.0032797,0.004238223,25.52836,0.2973564,0.08388269,0.01164808,1.284728,25.52836,1.660202,0.01,0.002552836,0,0,1,"difuso"
"C24L11",24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C24L12",24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C24L13",24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C24L14",24,14,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,"floresta"
"C24L15",24,15,0.0006065,0.000558202,4.8033,0.09028723,0.02546956,0.01879692,1.262673,4.8033,1.162121,0.01,0.00048033,0,0,1,"difuso"
"C24L16",24,16,0.004938325,0.001160143,39.7872,0.4847239,0.1367381,0.01615198,5.015785,9.9468,1.16817,0.04,0.00397872,83.26027,8.281732,1,"difuso"
"C24L17",24,17,0.006857559,0.000876229,55.7199,0.6510839,0.1836674,0.02428575,8.840909,7.959986,1.106941,0.07,0.00557199,119.3159,9.497528,1,"difuso"
"C24L18",24,18,0.03867669,0.003251921,310.8956,2.610759,0.7364816,0.03649142,16.68787,23.91505,1.404511,0.13,0.03108956,95.11833,22.7476,1,"difuso"
"C24L19",24,19,0.007144048,0.01003408,55.81629,0.4761042,0.1343065,0.008529842,1.279922,55.81629,1.797697,0.01,0.005581629,0,0,1,"difuso"
"C24L20",24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C24L21",24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C24L22",24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C24L23",24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C24L24",24,24,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"floresta"
"C24L25",24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C24L26",24,26,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,"floresta"
"C24L27",24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C24L28",24,28,0.05399208,0.0657686,443.7261,1.106792,0.3122203,NA,1.216788,443.7261,1.482189,0.01,0.04437261,0,0,2,"geometrico"
"C24L29",24,29,0.01565001,0.005724932,126.6196,0.8229675,0.2321548,0.02079999,3.840611,42.20652,1.451618,0.03,0.01266196,71.55184,30.19954,1,"difuso"
"C24L30",24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C24L31",24,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C25L00",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C25L01",25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C25L02",25,2,0.06436163,0.02934052,519.46,1.854631,0.5231817,0.01012483,3.768823,173.1533,1.517136,0.03,0.051946,106.273,NA,3,"linear"
"C25L03",25,3,0.006038325,0.006414534,48.90893,0.3251442,0.09172147,NA,1.234606,48.90893,NA,0.01,0.004890893,0,0,1,"difuso"
"C25L04",25,4,0.0081755,0.008283518,66.9951,0.3587552,0.101203,0.005354947,1.220313,66.9951,1.236436,0.01,0.00669951,0,0,1,"difuso"
"C25L05",25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C25L06",25,6,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,"floresta"
"C25L07",25,7,0.001267091,0.001100047,10.2951,0.1215349,0.03428436,0.01180512,1.230771,10.2951,1.068515,0.01,0.00102951,0,0,1,"difuso"
"C25L08",25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C25L09",25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C25L10",25,10,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,"floresta"
"C25L11",25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
